sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4
test.sa-sb.sa::00823,Lance was ready to make it on the baseball team. He was currently in his try out. He needed to put on a good performance. Lance was going to prove he belong.,1.0,content_diversity,He performs very well.,he did not perform well,the team was glad to have him,he did not belong though,he did not like it in the end and decide to play basketball instead.
test.sa-sb.sa::00823,Lance was ready to make it on the baseball team. He was currently in his try out. He needed to put on a good performance. Lance was going to prove he belong.,0.0,content_diversity,he did exceptionally well,he is very good,the team was impressed with his performance,he plays extremely well,he performed fantastically
test.sa-sb.sa::00824,Sherrie wanted to go to the beach. She did not own a car. Sop she called a friend to ask if they wanted to go. The friend agreed to drive her to the beach.,1.0,content_diversity,she was so happy,she enjoy her trip very much,she was glad she went on the trip,the friend later back out on the promise,she treat her friend to lunch
test.sa-sb.sa::00824,Sherrie wanted to go to the beach. She did not own a car. Sop she called a friend to ask if they wanted to go. The friend agreed to drive her to the beach.,0.0,content_diversity,she was very pleased,she was delighted,she is happy to be at the beach,she enjoys the beach very much,she is glad to get to go to the beach
test.sa-sb.sa::00825,It any business you have to keep track of your resources. I was helping a friend inventory his business. He could name every part number in his inventory from memory. I asked him to give me a list of his employees.,1.0,content_diversity,He didnt know one of their names.,He said he had no employees!,He admitted to being a liar and didn't having a business at all.,He punched me on the nose and ran away.,I realised he was mad when he showed me a single light bulb.
test.sa-sb.sa::00825,It any business you have to keep track of your resources. I was helping a friend inventory his business. He could name every part number in his inventory from memory. I asked him to give me a list of his employees.,0.0,content_diversity,He said he made up being a business owner to impress his parents.,It was the only way I could get a girlfriend he admitted.,He confessed to pretending to be a business owner just to get grants.,He admitted he said he was a buisness man just to get women.,He pleaded with me to tell people he was a IT magnate so he could be famous.
test.sa-sb.sa::00826,Jane had a window frame that was not fully attached to the house. To fix it required climbing on the roof. Jane was too afraid to do this herself. Her grown son did it instead.,1.0,content_diversity,it was a job well done,he fell from the roof,the roof collapsed,she thank him after,she was cheering him on
test.sa-sb.sa::00826,Jane had a window frame that was not fully attached to the house. To fix it required climbing on the roof. Jane was too afraid to do this herself. Her grown son did it instead.,0.0,content_diversity,the job was well done,he did a good job,he completes the job well,he finishes the job well,he did the task really well.
test.sa-sb.sa::00827,Ted is visiting his doctor. At the doctor he receives news. The doctor tells Ted he has cancer. The doctor gives him 6 months to live.,1.0,content_diversity,Ted knew there was something wrong but he wasn't ready for this news.,Ted immediately thought about his family and how they were going to take the news.,Ted started thinking about everything he needed to do to make things easier for his family.,Ted said he still wanted to try some form of treatment if only to live a few more months.,Ted wanted to keep the news from his family for a few days until he came to grips with it.
test.sa-sb.sa::00827,Ted is visiting his doctor. At the doctor he receives news. The doctor tells Ted he has cancer. The doctor gives him 6 months to live.,0.0,content_diversity,Ted began writing a list of what he needed to do so his wife wouldn't have to.,Ted started cleaning out his drawers and closets so his wife wouldn't to go through his clothes.,Ted made a list of everything his wife needed to do to get his life insurance and benefits.,Ted wrote out his wishes for a funeral so his wife would have to make those decisions.,Ted tried to pay all the bills so that nothing would come up after he was gone and his wife hurting.
test.sa-sb.sa::00828,The man stole a watch from his friend. He wore the watch out on the town. His friend recognized the watch. He asked to have it back.,1.0,content_diversity,The man was so embarrassed he didn't know what to say so he left.,The man tried to apologize but his friend wanted nothing to do with it.,The man said he found it in his car but his friend knew that wasn't true.,The man was punched in the nose after he returned the watch.,The man knew he deserved to be embarrassed for being a jerk but his friend just walked away.
test.sa-sb.sa::00828,The man stole a watch from his friend. He wore the watch out on the town. His friend recognized the watch. He asked to have it back.,0.0,content_diversity,The man thought his friend would make a scene but he didn't.,The man was expecting his friend to yell at him but the friend had too much class.,The friend told him he was disappointed when the man returned the watch.,The man was ready for his friend to make an example of him but the friend never did.,The man told his friend to wait to make a scene because of his girlfriend and the friend did.
test.sa-sb.sa::00829,Joe tries to impress his friends by smoking. He notices a girl and lights up a cigarette. She walks away because she hates the smell of tobacco. Joe buys nicotine patches to quit smoking.,1.0,content_diversity,it worked,it did not work,he lost them,he tries to talk to the girl after,he quit smoking to impress a girl
test.sa-sb.sa::00829,Joe tries to impress his friends by smoking. He notices a girl and lights up a cigarette. She walks away because she hates the smell of tobacco. Joe buys nicotine patches to quit smoking.,0.0,content_diversity,he quits smoking,he was able to quit smoking,the patch works,the patch was effective,he got the results from the patch
test.sa-sb.sa::00830,Ben was a struggling actor. He went to several auditions. He finally got a call back on one of them. Ben got the part.,1.0,content_diversity,he was so happy,he was not happy,it was a big part,he got his big paycheck,they cancel the shows after
test.sa-sb.sa::00830,Ben was a struggling actor. He went to several auditions. He finally got a call back on one of them. Ben got the part.,0.0,content_diversity,he was happy,he is pleased,he was very pleased with the result,he was estatic,he was glad
test.sa-sb.sa::00831,There is a man selling puppies. I asked my mom if we could get one. She talked to my dad and they decided we could. We are going tomorrow to pick one out.,1.0,content_diversity,Tomorrow is my birthday and it will be perfect.,I hope I get a big dog.,I want a dog that will play fetch with me.,My mom said I could pick out any dog I wanted.,I hope there is a dog like my friend's dog Blue.
test.sa-sb.sa::00831,There is a man selling puppies. I asked my mom if we could get one. She talked to my dad and they decided we could. We are going tomorrow to pick one out.,0.0,content_diversity,I hope my dog will chase a ball.,I want to throw a frisbee for my dog to bring back.,I am excited to play catch with my new dog.,My dog is going to love playing ball with me.,I don't want a dog that is too small to play fetch.
test.sa-sb.sa::00832,Kate and her friends were on a trip in Vegas. They found an all you can eat sushi place. Kate was leery of the quality of fish they would use. But to her surprise it was very good.,1.0,content_diversity,Kate ended up being a regular customer of the sushi place.,Kate did not expect to be as sick as she was just a few hours later.,That was when Kate began recommending all her friends eat there.,Kate then began to wonder what other places she had turned down before that could possibly be amazing.,It was the last Kate ever refused to try something that she had never had before!
test.sa-sb.sa::00832,Kate and her friends were on a trip in Vegas. They found an all you can eat sushi place. Kate was leery of the quality of fish they would use. But to her surprise it was very good.,0.0,content_diversity,Kate didn't hope to be as wiped out as she was only a couple of hours after the fact.,Kate didn't plan to be as cleared out as she was just a few hours afterward.,Kate didn't hope to be as sick as she was only a couple of hours after the fact.,Kate had no idea her body was going to react so violently to something so dilicious.,"Much to Kate's surprise, her illness the following 24 hours was deemed to be from the fish."
test.sa-sb.sa::00833,My grandmother said she was going to make bread for Christmas. We were confused as to how that was going to work. She showed up with a beautiful bread that looked like Santa. She explained to us how she made it.,1.0,content_diversity,I was so impressed that I asked my grandmother if we could make one together.,My grandmother said I should go with her to her baking class and I said I would.,My grandmother and I made some Santa bread so we could give them as gifts.,I made a Santa bread as my grandmother watched but it didn't end up looking like Santa.,"I was so excited about the Santa bread, I wouldn't let anyone eat any of it."
test.sa-sb.sa::00833,My grandmother said she was going to make bread for Christmas. We were confused as to how that was going to work. She showed up with a beautiful bread that looked like Santa. She explained to us how she made it.,0.0,content_diversity,My grandmother told me I had to keep trying and I would make a Santa bread even better than hers.,I made several Santa breads and I kept messing them up but they still tasted really good.,I tried to make a few loaves of Santa bread but I got discouraged when they looked like mountains.,My grandmother said I would only get better with trying so she only watched what I was doing.,My grandmother made notes while I was trying to make Santa bread then told me what I did wrong afterwards.
test.sa-sb.sa::00834,I was out playing the other night. It was starting to get late and my mom called me in. I was too far away so I couldn't hear her. When I finally got back home she was very mad.,1.0,content_diversity,I apologize to her,I understand why she is mad,she got over it quickly,she cooked dinner and we made up,we ate dinner and she forgive me
test.sa-sb.sa::00834,I was out playing the other night. It was starting to get late and my mom called me in. I was too far away so I couldn't hear her. When I finally got back home she was very mad.,0.0,content_diversity,I said sorry,I told her I was sorry,I apologized for being late,I decide to apologize to her,I explain why i did not hear her
test.sa-sb.sa::00835,Tim bought a new scooter. He left it on his front porch. One day it was gone. He filed a police report.,1.0,content_diversity,he was sad,he got his scooter back,he was dissapointed,he was ok with the missing scooter,he decide to also post up posters
test.sa-sb.sa::00835,Tim bought a new scooter. He left it on his front porch. One day it was gone. He filed a police report.,0.0,content_diversity,he later receive his scooter back,he found his scooter,they found his scooter later,they return his scooter to him,he later get his scooter back
test.sa-sb.sa::00836,"We watched Lassie every day after school. We begged our parents to buy us a dog like that. One day my cousin's dog had a litter of puppies. We pleaded for one, but our parents didn't like dogs.",1.0,content_diversity,we hide it,we get one anyway,we did not get one,we were so sad to not get one,we build a dog house outside
test.sa-sb.sa::00836,"We watched Lassie every day after school. We begged our parents to buy us a dog like that. One day my cousin's dog had a litter of puppies. We pleaded for one, but our parents didn't like dogs.",0.0,content_diversity,we adopt one anyway,we get a puppy,we receive a puppy,we receive one,we pick one up
test.sa-sb.sa::00837,"My wife gets blueberry muffins from the local supermarket. The batter varies from yellow to dark blue in color. Today, the batter was blue, my favorite. My wife was not pleased as yellow is her favorite.",1.0,content_diversity,she accept it,it was only for the day,she exchange the batter,we are fine though,it was little we could do
test.sa-sb.sa::00837,"My wife gets blueberry muffins from the local supermarket. The batter varies from yellow to dark blue in color. Today, the batter was blue, my favorite. My wife was not pleased as yellow is her favorite.",0.0,content_diversity,the color is only for today,the blue is only for today,the color blue for muffin is only for the day,the blueberry batter is only today,blueberry muffin with blue color is only today as tomorrow it could be yellow or blue
test.sa-sb.sa::00838,Paul wants to have some good footwear for winter. He decides to invest in a pair of heavy duty boots. Paul finds a great pair of boots. They're very warm.,1.0,content_diversity,Paul loved the new boots which were actually quite stylish along with being warm and hardy.,Paul got a lot of compliments when he wore the boots and decided to get a second pair.,Paul was very happy with his purchase and was glad he decided to upgrade his footwear.,Paul told his friends where he got his boots and they went and purchased similar boots.,Paul was mad at his buddies for buying the same boots because they looked like twins now.
test.sa-sb.sa::00838,Paul wants to have some good footwear for winter. He decides to invest in a pair of heavy duty boots. Paul finds a great pair of boots. They're very warm.,0.0,content_diversity,Paul finally realized the benefit of purchasing quality products that last over cheap products to save money.,Paul decided to change the way he made all of his purchases after being so happy with his boots.,Paul couldn't believe a pair of boots could be so comfortable because his older boots never were.,Paul started looking at other shoes that might be worth upgrading like he did with his boots.,Paul swore he'd never buy cheap footwear again because it's just not worth it.
test.sa-sb.sa::00839,"Nick and Jennifer met at a golf course. They decided to have their first date at a local restaurant. Jennifer was late because she couldn't decide which dress to wear. When she arrived, Nick told her she looked beautiful.",1.0,content_diversity,she was so happy,she did not like nick after the date,they really enjoy their date,she was not pleased,she was glad to she wears that dress
test.sa-sb.sa::00839,"Nick and Jennifer met at a golf course. They decided to have their first date at a local restaurant. Jennifer was late because she couldn't decide which dress to wear. When she arrived, Nick told her she looked beautiful.",0.0,content_diversity,she was pleased,she enjoy hearing that compliment,she is happy to hear that,she is happy she gets complimented,she is very delighted
test.sa-sb.sa::00840,I was walking down by the tracks the other day. There were a lot of pretty trees down by the tracks. I saw a few trains roll by. I had a great time outdoors that day.,1.0,content_diversity,I went home happy,I had dinner after,I took a break and savor the moment,I remind myself to enjoy nature more,I took pictures of the train
test.sa-sb.sa::00840,I was walking down by the tracks the other day. There were a lot of pretty trees down by the tracks. I saw a few trains roll by. I had a great time outdoors that day.,0.0,content_diversity,I went home satisfied,I returned home in a happy mood,I return home feeling satisfied,I return went home feeling elevated,I have a happy feeling returning home
test.sa-sb.sa::00841,John was doing poorly in school. He was on academic probation. If he failed one more class he would get kicked out. Unfortunately John knew he was going to fail two.,1.0,content_diversity,He studied hard and passed both classes.,He failed two classes and had to go to summer school.,John had to repeat his junior year of high school.,John's mother decided to home school him instead.,John got arrested and was placed in military school.
test.sa-sb.sa::00841,John was doing poorly in school. He was on academic probation. If he failed one more class he would get kicked out. Unfortunately John knew he was going to fail two.,0.0,content_diversity,He ended up failing algebra and history.,He was able to make up the classes in summer school.,John will be able to graduate on time with his class next year.,John failed two classes but had a chance to make them up.,Thankfully summer classes were offerred.
test.sa-sb.sa::00842,The girl got out of bed. She checked her alarm clock. She still had time before work. She set the alarm.,1.0,content_diversity,"She decided to take a nice, hot bubble bath before work and enjoyed it very much.","She ran the bath water, walked away, and fell asleep accidentally, flooding the whole house!","She took a relaxing bath, but ended up being too relaxed and fell asleep in the tub!","She ran a bath, but decided she didn’t have time for it, so she showered instead.",She wanted to take a bath before work but her sister was hogging the bathroom.
test.sa-sb.sa::00842,The girl got out of bed. She checked her alarm clock. She still had time before work. She set the alarm.,0.0,content_diversity,She wanted to relax before a stressful day so she took a bubble bath.,"Her mom was already running a bath for her, so she took one and felt refreshed afterwards.","She put the alarm clock in the bathroom so she would hear it, and took a nice hot bath.",Her morning routine was to take a bath so she did and was very relaxed afterwards.,"She got out the bubbles for her bath and poured them in, then took an amazing bath."
test.sa-sb.sa::00843,Ginger took her son to the park one day. When they got there they found a dog. They have been wanting a dog so finding the dog made them happy. But when they started petting the dog they noticed something alarming.,1.0,content_diversity,the dog was hurt.,the dog is a fake,the dog is a robot,this dog belongs to someone else,there is a wanted poster for this dog
test.sa-sb.sa::00843,Ginger took her son to the park one day. When they got there they found a dog. They have been wanting a dog so finding the dog made them happy. But when they started petting the dog they noticed something alarming.,0.0,content_diversity,the dog is missing a leg,the dog is injured,the dog had injury,there is injury to the dog's shoulder,there is damaged to the dog's head
test.sa-sb.sa::00844,"Tim was walking into the office. He noticed someone was behind him. He decided to hold the door open for them. They were too far away, though.",1.0,content_diversity,he decides to let them fend for themselves,he holds the door for a longtime,he regrets his decision,he waited,he strike up the conversation with this girl
test.sa-sb.sa::00844,"Tim was walking into the office. He noticed someone was behind him. He decided to hold the door open for them. They were too far away, though.",0.0,content_diversity,he stop holding the door,he went on his way,he decides to keep on with his thing,he decides to not waste his time waiting,he realized it is better he does not hold the door waiting
test.sa-sb.sa::00845,Derek loved playing football. He was the quarterback and was pretty good. He only had one game left in his career. He wanted it to be a good one.,1.0,content_diversity,it was a great game,it was really bad,his team lost,he was not pleased with his last game,he suffer a career ending injury
test.sa-sb.sa::00845,Derek loved playing football. He was the quarterback and was pretty good. He only had one game left in his career. He wanted it to be a good one.,0.0,content_diversity,it was a fantastic game,it was so good,the game was great,the game was fantastic,it was a game to behold
test.sa-sb.sa::00846,"Karen had been with her boyfriend for years, hoping to marry. Now her younger brother was engaged and expecting a baby. Karen felt like it was time for her boyfriend to ask her. She gave him an ultimatum to either marry or leave.",1.0,content_diversity,the boyfriend decides to break it up,her boyfriend asked her to move out,they got married,they become husband and wife,the boyfriend got a new girlfriend
test.sa-sb.sa::00846,"Karen had been with her boyfriend for years, hoping to marry. Now her younger brother was engaged and expecting a baby. Karen felt like it was time for her boyfriend to ask her. She gave him an ultimatum to either marry or leave.",0.0,content_diversity,they broke up,he decides to break up with her,he could not bear the pressure and broke up with her,the relationship ended,they went their separate ways
test.sa-sb.sa::00847,Sarah is on vacation in another country. She checks into her hotel room. When she gets to the room she sees something amazing. A diamond is laying on the floor in front of the bed.,1.0,content_diversity,She goes to pick it up when someone knocks on the door.,She picks it up and it cuts her hand.,"Suddenly, it disappears.","When she leans down to grab it, it rolls under the bed.",She picked it up and put it in her pocket.
test.sa-sb.sa::00847,Sarah is on vacation in another country. She checks into her hotel room. When she gets to the room she sees something amazing. A diamond is laying on the floor in front of the bed.,0.0,content_diversity,"When she bends down, there's a knock at the door.","As soon as she leans over to grab it, someone bangs on the door.",There's a knock at the door when she leans down to pick it up.,A mysterious knock on the door happens when she tries to grab it.,She bent down to grab it when someone knocked on the door.
test.sa-sb.sa::00848,"It was Hank's day off. He took a relaxing stroll to the beach. While there, he took pictures of the waves on the shore. He even got a photo of a passing boat.",1.0,content_diversity,he enjoy his days at the beach,the photo were really nice looking,he ended up taking wind surfing lessons,he take a break on the sand,he swam after
test.sa-sb.sa::00848,"It was Hank's day off. He took a relaxing stroll to the beach. While there, he took pictures of the waves on the shore. He even got a photo of a passing boat.",0.0,content_diversity,he really like spending time at the beach,he loves his day at the beach,he likes spending time at the beach that day,he likes  his visit to the beach,his visit to the beach was a good one
test.sa-sb.sa::00849,Seth and his friends are bored on a weekend day. They are all coming up with ideas of what to do. Seth asks his friends if they wanna go play basketball. They all agree to the idea.,1.0,content_diversity,They went to the basketball court at the park and it was already being used.,They took a soccer ball and football with them just in case the court was occupied.,"On their way to court, it started to rain heavily and they had to cancel it.",They got to the court and one of the friends fell and broke his ankle.,Everyone got in Seth's car and they drove down to the court.
test.sa-sb.sa::00849,Seth and his friends are bored on a weekend day. They are all coming up with ideas of what to do. Seth asks his friends if they wanna go play basketball. They all agree to the idea.,0.0,content_diversity,People were already playing on the court so they played soccer instead.,They had to come up with a football scheme because they couldn't use the court.,They put their name on the waiting list for the court and went and played football.,They couldn't decide what to do since they couldn't play basketball so they chose soccer.,Seth said he had some Frisbees in the car if they didn't want to play football or soccer.
test.sa-sb.sa::00850,"Gabe was sitting in his school cafeteria eating his lunch. Suddenly, a female student sat his table. She began to talk to him. Gabe was surprised that someone wanted to talk to him.",1.0,content_diversity,They ate lunch together every day for the rest of the year,Talk eventually turned into romance and they dated,Sadly she was only there as a joke after being dared to,Gabe was a loner and asked her to leave,"Since the female student was popular, Gbae quickly made friends"
test.sa-sb.sa::00850,"Gabe was sitting in his school cafeteria eating his lunch. Suddenly, a female student sat his table. She began to talk to him. Gabe was surprised that someone wanted to talk to him.",0.0,content_diversity,Talk lead to romance and they dated for the year,Eventually gabe asked her to the prom,They both soon found out that they were interested in each other,Gabe asked her on a date and she accepted,"One month later, they were boyfriend and girlfriend"
test.sa-sb.sa::00851,Ken was a cook. Ken was given an order for a medium rare steak. Ken cooked up the steak nice and rare. He went to serve it to the customers.,1.0,content_diversity,The customers were impressed to see the cook himself bringing the steak to their table.,The customer said he wanted medium rare and asked Ken to take it back and cook it more.,"Ken told the customer to try the rare steak, and admit that rare is the best way to cook it.","The customer made a scene, and said it made him sick to look at the bloody rare steak.",The waitress noticed the rare steak and reminded Ken the customer wanted medium rare.
test.sa-sb.sa::00851,Ken was a cook. Ken was given an order for a medium rare steak. Ken cooked up the steak nice and rare. He went to serve it to the customers.,0.0,content_diversity,The furious customer asked for a new steak and a new cook.,The customer shoved the steak back at Ken and said 'fix it or we're leaving'!,The customer vomited in his napkin when he saw all the blood on the rare steak.,When the customer saw the bloody steak he gagged and ran to the bathroom.,"The customer yelled at Ken in front of everybody, and said he ordered medium rare!"
test.sa-sb.sa::00852,"Xander has a crush on Sadie. He puts notes in her locker every day. Sadie writes notes back. Today, Xander is going to tell her he likes her.",1.0,content_diversity,he was so nervous,she tolds him she like him first,he did not see her today at the end,he finds out she is a lesbian,he is trying to decide if he wants to say it in person or over a note
test.sa-sb.sa::00852,"Xander has a crush on Sadie. He puts notes in her locker every day. Sadie writes notes back. Today, Xander is going to tell her he likes her.",0.0,content_diversity,she told him she is a lesbian,he discovered she is a lesbian,he was shocked to find out she is a lesbian,she reveals that she likes girls,she let hims know she is a lesbian
test.sa-sb.sa::00853,"Angelina has a medical condition. The Doctor prescribed her some daily medications. She has been taking them but has had some side effects. Some of them she can tolerate, and others are becoming intolerable.",1.0,content_diversity,Angelina has asked her doctor for other medications that might not have the same effect.,Angelina began to research her medications online and found many items to discuss with her doctor.,Angelina went to her doctor with information he found and he became angry.,Angelina had been taking two medications that shouldn't be taken together and had to stop taking one.,Angelina's doctor thinks the side effects are something she just needs to put up with.
test.sa-sb.sa::00853,"Angelina has a medical condition. The Doctor prescribed her some daily medications. She has been taking them but has had some side effects. Some of them she can tolerate, and others are becoming intolerable.",0.0,content_diversity,Angelina decided to do her own reading up on the pills to try to find some alternatives.,"Angelina had to find out for herself what to do about her meds, online, which she forwarded to her doctor.",Angelina knew she had to read what she could online and began setting up a chart for her doctor.,Angelina found a wealth of information online and found that some good ideas to pass on to her doctor.,Angelina took her health into her own hands by research what she could online and discussing with her physician.
test.sa-sb.sa::00854,Larry was at the store. He was looking at glassware for his wife. He accidentally bumped into a display of jars. They all fell over and shattered.,1.0,content_diversity,it was a big mess,there were major damages,he was hurt,he was not hurt fortunately,the store owners was mortified
test.sa-sb.sa::00854,Larry was at the store. He was looking at glassware for his wife. He accidentally bumped into a display of jars. They all fell over and shattered.,0.0,content_diversity,many valuables were destroyed,a lot of glass got shattered,half of the stores good fell over,a lot of the jars break,there were major breakages of jars due to that incident
test.sa-sb.sa::00855,I bought a dvd with the Simpson's characters. Inside the box was a set of figurines. All the family members of the show were present. I took them all out and put them in a display case.,1.0,content_diversity,They were neatly laid out,I sorted them all out,I arranged them by price,I put them on the Internet,I cherished them greately
test.sa-sb.sa::00855,I bought a dvd with the Simpson's characters. Inside the box was a set of figurines. All the family members of the show were present. I took them all out and put them in a display case.,0.0,content_diversity,They sold for a lot.,I got a lot for them on Ebay.,A collector paid me handsomly,I got more than I expected,I got a lot for them.
test.sa-sb.sa::00856,Ashley was driving with her brother. They decided to take back roads instead of the highway. They soon were lost and had no idea where they were. They spent hours driving around trying to find the right way.,1.0,content_diversity,Eventually they found a house and went to ask for directions - they were never seen again.,They took a wrong turn and inspired several horror movies.,They got into a huge argument over who was the best navigator.,At the end they found themselves parked in front of their own house.,They ran out of fuel and had to walk 50 miles home.
test.sa-sb.sa::00856,Ashley was driving with her brother. They decided to take back roads instead of the highway. They soon were lost and had no idea where they were. They spent hours driving around trying to find the right way.,0.0,content_diversity,A car picked them up and they became victims of a serial killer who promised to take them home.,They knocked on a door for help and were invited in and then murdered.,"Luckily the found a house and went for help, they ended up in a woodchipper.",They were sure the people in the gingerbread house would be able to help them.,They decided to kill all the people in the house and make it their home.
test.sa-sb.sa::00857,The tree lost it's leaves. That winter it became very cold. The branches froze. The tree lost it's branches.,1.0,content_diversity,the tree still lives,the tree dies,the season changed and new branch grows,the season changed and new leaves grow,someone chopped the tree for wood after
test.sa-sb.sa::00857,The tree lost it's leaves. That winter it became very cold. The branches froze. The tree lost it's branches.,0.0,content_diversity,the tree survives,the tree still survive,there is still life in this tree,the tree never dies,the tree endures the winter
test.sa-sb.sa::00858,"Barry always encouraged his daughter to do what she wanted. Recently, Barry's daughter told him she wanted to be a mechanic. Barry was shocked, but he decided to support his daughter. Barry's daughter is now a successful car mechanic for Toyota.",1.0,content_diversity,She is also married to a fellow mechanic,She is the manager of a team of mechanics below her,She hope to open a new shop soon,Many think that she is the best mechanic there,Barry now get his car fixed for free
test.sa-sb.sa::00858,"Barry always encouraged his daughter to do what she wanted. Recently, Barry's daughter told him she wanted to be a mechanic. Barry was shocked, but he decided to support his daughter. Barry's daughter is now a successful car mechanic for Toyota.",0.0,content_diversity,She knows most of the guys there,She is the top mechanic at Toyota,Many think that she is better than the male mechanics,Her reputation is a very good one,Anyone at toyota would recommend her
test.sa-sb.sa::00859,Sam is playing with her friends in her room. They decide to play hide and seek. Sam goes and runs to hide. While running she trips and falls down the stairs.,1.0,content_diversity,she was hurt badly,she was not hurt,she cried,she broke her leg,she uses her gymnastic skill to flip and land safely
test.sa-sb.sa::00859,Sam is playing with her friends in her room. They decide to play hide and seek. Sam goes and runs to hide. While running she trips and falls down the stairs.,0.0,content_diversity,she is not damaged,her body was not hurt,fortunately she did not have any injury,she did not get seriously injured,she was not injured
test.sa-sb.sa::00860,"Abby noticed toys all over her living room. Abby immediately called her toddler to clean up. As she was cleaning up, they began singing the clean up song. Abby decided to help her daughter clean up the toys.",1.0,content_diversity,it was a good bonding time,the room was clean after,the room was still a mess,it took a while to clean up the toys,they get ice cream after
test.sa-sb.sa::00860,"Abby noticed toys all over her living room. Abby immediately called her toddler to clean up. As she was cleaning up, they began singing the clean up song. Abby decided to help her daughter clean up the toys.",0.0,content_diversity,they had a good time together,they enjoy their time together,they likes cleaning up together,they were having a good time cleaning up,they really like the time they spend with each other
test.sa-sb.sa::00861,"My dad bought some nonalcoholic beer. Since it didn't have alcohol, I asked him if I could try it. He told me I wouldn't like it. I tried it, and made a terrible face.",1.0,content_diversity,I never drank beer or non-alcoholic beer ever again.,My dad was right when he said I wouldn't like the fake beer because it was awful.,My dad laughed so hard when he saw my face and told me to freeze my face and look in the mirror.,I'm glad I tried the fake beer that day because it turned me off beer forever.,I think I'll probably stick to my soft drinks because that non-alcoholic beer was nasty.
test.sa-sb.sa::00861,"My dad bought some nonalcoholic beer. Since it didn't have alcohol, I asked him if I could try it. He told me I wouldn't like it. I tried it, and made a terrible face.",0.0,content_diversity,It was almost worth the nasty taste because it made my dad laugh really hard.,It was fun to see my dad so happy that I took another drink and made a worse face.,"My dad is not one to laugh out loud but the face I made when I took a drink, did the trick.",I loved seeing my dad smile that much about my face-making that I wish I'd taken a picture.,I will always remember my dad's laughter when I made my face and he made me look at myself.
test.sa-sb.sa::00862,Donald started running for president. He eventually gets elected to be president. On his very first days in office he makes many changes. One of the first changes he makes is building a huge wall.,1.0,content_diversity,But no one else wanted Donald to build the wall so he ran into opposition.,Donald wanted to build the wall because he didn't want people coming into the country.,Donald wants to name the wall after himself because he likes his name on everything.,Donald wants a wall to keep people out that are looking for a better life.,Donald says the wall is a beautiful thing but it looks as ugly as the Devil's heart.
test.sa-sb.sa::00862,Donald started running for president. He eventually gets elected to be president. On his very first days in office he makes many changes. One of the first changes he makes is building a huge wall.,0.0,content_diversity,Donald said that everyone wants the wall to keep people out but it's not true.,Donald wants the wall because he doesn't like certain types of people.,Donald says it's better for the country to have a wall that keeps some people out.,Donald wants a wall no matter what and will do anything to keep foreigners out.,Donald doesn't like some foreigners and thinks a wall will keep them out.
test.sa-sb.sa::00863,I had a big project due last week. I had been working on it for months. The night before it was due I stayed up all night finishing it. When I was done I was really proud of it.,1.0,content_diversity,it turns out really well.,I took a vacation after,I decide to take a break after,I fell asleep the next two days,I spend a lot of hours on this.
test.sa-sb.sa::00863,I had a big project due last week. I had been working on it for months. The night before it was due I stayed up all night finishing it. When I was done I was really proud of it.,0.0,content_diversity,it was a big success,it ended up being a good project,it became a really successful project,the result was great,we were so glad with the result of the project
test.sa-sb.sa::00864,Karl went to an Indian restaurant. It was his first time eating such food. He tried a few different things. Everything tasted good to him.,1.0,content_diversity,"Karl loved hot, spicy foods and so some of the Indian dishes were suited to his tastes.",Karl decided to try some hot curry and it was fantastic.,Karl decided to come back again and bring his parents with him.,Karl had no idea he would like the Indian cuisine as much as he did.,Karl was really happy he decided to try Indian food because it became one of his favorites.
test.sa-sb.sa::00864,Karl went to an Indian restaurant. It was his first time eating such food. He tried a few different things. Everything tasted good to him.,0.0,content_diversity,One dish was really spicy and made his eyes water but he ate it all.,Karl could eat spicy foods that would make most cry but this made his almost cry.,Karl loved the different spices and heat level of the dishes he tried.,Karl never realized that Indian food could be spicy and wished he tried it sooner.,Karl told the waiter he loved Indian food and they were perfect for his palate.
test.sa-sb.sa::00865,Kate and her friends were visiting Las Vegas. They decided to go to a casino. Kate played various games for two hours. And she was down $100.,1.0,content_diversity,she stops playing,she make it back later,she went to eat,she was fine,she was not happy
test.sa-sb.sa::00865,Kate and her friends were visiting Las Vegas. They decided to go to a casino. Kate played various games for two hours. And she was down $100.,0.0,content_diversity,she stop gambling,she remove herself from the games,she moved away from the table,she distanced herself from the casino,she stopped playing there
test.sa-sb.sa::00866,I grabbed a glass from the cabinet. Then I sliced a lemon and some cucumber to place in the glass. I poured water into the glass. I sighed after taking a big sip.,1.0,content_diversity,it was a bit sour,it tasted great,I add some sugar in,I add some honey as it was not sweet enough,it taste ok
test.sa-sb.sa::00866,I grabbed a glass from the cabinet. Then I sliced a lemon and some cucumber to place in the glass. I poured water into the glass. I sighed after taking a big sip.,0.0,content_diversity,it was so yummy,it was so refreshing,it was tasty,it was cool and chill,it quench my thirst with a cool taste
test.sa-sb.sa::00867,Jake offered to buy his friend lunch. As long as Jake chose where. Jake made sure to have a buy one get one free coupon. He used it and earned points for himself.,1.0,content_diversity,it was a good way to save,the lunch was good,his friends is pleased to get free lunch,the lunch was not good,they did not like the lunch
